model,field,db_schema,db_table,db_column,type,nullable,is_list,is_relation,default,attributes
ServiceAddon,bookingAddons,app_v3,service_addons,,BookingAddon,false,true,true,,
ServiceCreditBalance,env,app_v3,service_credit_balances,env,String,false,false,false,"""prod""","@default(""prod"")"
ServiceCreditBalance,id,app_v3,service_credit_balances,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
ServiceCreditBalance,userId,app_v3,service_credit_balances,user_id,String,false,false,false,,"@map(""user_id"") @db.Uuid"
ServiceCreditBalance,serviceId,app_v3,service_credit_balances,service_id,Int,false,false,false,,"@map(""service_id"")"
ServiceCreditBalance,remainingUnits,app_v3,service_credit_balances,remaining_units,Int,false,false,false,,"@map(""remaining_units"")"
ServiceCreditBalance,expiresAt,app_v3,service_credit_balances,expires_at,DateTime,true,false,false,,"@map(""expires_at"") @db.Timestamptz(6)"
ServiceCreditBalance,status,app_v3,service_credit_balances,,ServiceCreditBalanceStatus,false,false,true,ACTIVE,@default(ACTIVE)
ServiceCreditBalance,createdAt,app_v3,service_credit_balances,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
ServiceCreditBalance,updatedAt,app_v3,service_credit_balances,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
ServiceCreditBalance,user,app_v3,service_credit_balances,,Profile,false,false,true,,"@relation(fields: [userId], references: [id], onDelete: Cascade)"
ServiceCreditBalance,service,app_v3,service_credit_balances,,Service,false,false,true,,"@relation(fields: [serviceId], references: [id], onDelete: Cascade)"
ServiceCreditBalance,ledger,app_v3,service_credit_balances,,ServiceCreditLedger,false,true,true,,
ServiceCreditLedger,env,app_v3,service_credit_ledger,env,String,false,false,false,"""prod""","@default(""prod"")"
ServiceCreditLedger,id,app_v3,service_credit_ledger,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
ServiceCreditLedger,userId,app_v3,service_credit_ledger,user_id,String,false,false,false,,"@map(""user_id"") @db.Uuid"
ServiceCreditLedger,serviceId,app_v3,service_credit_ledger,service_id,Int,false,false,false,,"@map(""service_id"")"
ServiceCreditLedger,bookingId,app_v3,service_credit_ledger,booking_id,Int,true,false,false,,"@map(""booking_id"")"
ServiceCreditLedger,paymentIntentId,app_v3,service_credit_ledger,payment_intent_id,String,true,false,false,,"@map(""payment_intent_id"")"
ServiceCreditLedger,changeUnits,app_v3,service_credit_ledger,change_units,Int,false,false,false,,"@map(""change_units"")"
ServiceCreditLedger,type,app_v3,service_credit_ledger,,ServiceCreditLedgerType,false,false,true,,
ServiceCreditLedger,metadata,app_v3,service_credit_ledger,metadata,Json,true,false,false,"""{}""","@default(""{}"")"
ServiceCreditLedger,expiresAt,app_v3,service_credit_ledger,expires_at,DateTime,true,false,false,,"@map(""expires_at"") @db.Timestamptz(6)"
ServiceCreditLedger,createdAt,app_v3,service_credit_ledger,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
ServiceCreditLedger,user,app_v3,service_credit_ledger,,Profile,false,false,true,,"@relation(fields: [userId], references: [id], onDelete: Cascade)"
ServiceCreditLedger,service,app_v3,service_credit_ledger,,Service,false,false,true,,"@relation(fields: [serviceId], references: [id], onDelete: Cascade)"
ServiceCreditLedger,booking,app_v3,service_credit_ledger,,Booking,true,false,true,,"@relation(fields: [bookingId], references: [id], onDelete: SetNull)"
ServiceCreditLedger,balance,app_v3,service_credit_ledger,,ServiceCreditBalance,true,false,true,,"@relation(fields: [userId, serviceId], references: [userId, serviceId], onDelete: Cascade)"
WeeklyAvailabilityTemplate,env,app_v3,weekly_availability_templates,env,String,false,false,false,"""prod""","@default(""prod"")"
WeeklyAvailabilityTemplate,id,app_v3,weekly_availability_templates,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
WeeklyAvailabilityTemplate,organizationId,app_v3,weekly_availability_templates,organization_id,Int,false,false,false,,"@map(""organization_id"")"
WeeklyAvailabilityTemplate,scopeType,app_v3,weekly_availability_templates,scope_type,AvailabilityScopeType,false,false,true,ORGANIZATION,"@default(ORGANIZATION) @map(""scope_type"")"
WeeklyAvailabilityTemplate,scopeId,app_v3,weekly_availability_templates,scope_id,Int,false,false,false,0,"@default(0) @map(""scope_id"")"
WeeklyAvailabilityTemplate,dayOfWeek,app_v3,weekly_availability_templates,day_of_week,Int,false,false,false,,"@map(""day_of_week"")"
WeeklyAvailabilityTemplate,intervals,app_v3,weekly_availability_templates,intervals,Json,false,false,false,"""[]""","@default(""[]"")"
WeeklyAvailabilityTemplate,createdAt,app_v3,weekly_availability_templates,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
WeeklyAvailabilityTemplate,updatedAt,app_v3,weekly_availability_templates,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
WeeklyAvailabilityTemplate,organization,app_v3,weekly_availability_templates,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade)"
AvailabilityOverride,env,app_v3,availability_overrides,env,String,false,false,false,"""prod""","@default(""prod"")"
AvailabilityOverride,id,app_v3,availability_overrides,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
AvailabilityOverride,organizationId,app_v3,availability_overrides,organization_id,Int,false,false,false,,"@map(""organization_id"")"
AvailabilityOverride,scopeType,app_v3,availability_overrides,scope_type,AvailabilityScopeType,false,false,true,ORGANIZATION,"@default(ORGANIZATION) @map(""scope_type"")"
AvailabilityOverride,scopeId,app_v3,availability_overrides,scope_id,Int,false,false,false,0,"@default(0) @map(""scope_id"")"
AvailabilityOverride,date,app_v3,availability_overrides,date,DateTime,false,false,false,,@db.Date
AvailabilityOverride,kind,app_v3,availability_overrides,,AvailabilityOverrideKind,false,false,true,,
AvailabilityOverride,intervals,app_v3,availability_overrides,intervals,Json,true,false,false,"""[]""","@default(""[]"")"
AvailabilityOverride,createdAt,app_v3,availability_overrides,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
AvailabilityOverride,updatedAt,app_v3,availability_overrides,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
AvailabilityOverride,organization,app_v3,availability_overrides,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade)"
ServiceProfessionalLink,env,app_v3,service_professionals,env,String,false,false,false,"""prod""","@default(""prod"")"
ServiceProfessionalLink,id,app_v3,service_professionals,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
ServiceProfessionalLink,serviceId,app_v3,service_professionals,service_id,Int,false,false,false,,"@map(""service_id"")"
ServiceProfessionalLink,professionalId,app_v3,service_professionals,professional_id,Int,false,false,false,,"@map(""professional_id"")"
ServiceProfessionalLink,createdAt,app_v3,service_professionals,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
ServiceProfessionalLink,service,app_v3,service_professionals,,Service,false,false,true,,"@relation(fields: [serviceId], references: [id], onDelete: Cascade)"
ServiceProfessionalLink,professional,app_v3,service_professionals,,ReservationProfessional,false,false,true,,"@relation(fields: [professionalId], references: [id], onDelete: Cascade)"
ServiceResourceLink,env,app_v3,service_resources,env,String,false,false,false,"""prod""","@default(""prod"")"
ServiceResourceLink,id,app_v3,service_resources,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
ServiceResourceLink,serviceId,app_v3,service_resources,service_id,Int,false,false,false,,"@map(""service_id"")"
ServiceResourceLink,resourceId,app_v3,service_resources,resource_id,Int,false,false,false,,"@map(""resource_id"")"
ServiceResourceLink,createdAt,app_v3,service_resources,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
ServiceResourceLink,service,app_v3,service_resources,,Service,false,false,true,,"@relation(fields: [serviceId], references: [id], onDelete: Cascade)"
ServiceResourceLink,resource,app_v3,service_resources,,ReservationResource,false,false,true,,"@relation(fields: [resourceId], references: [id], onDelete: Cascade)"
TrainerProfile,env,app_v3,trainer_profiles,env,String,false,false,false,"""prod""","@default(""prod"")"
TrainerProfile,id,app_v3,trainer_profiles,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
TrainerProfile,organizationId,app_v3,trainer_profiles,organization_id,Int,false,false,false,,"@map(""organization_id"")"
TrainerProfile,userId,app_v3,trainer_profiles,user_id,String,false,false,false,,"@map(""user_id"") @db.Uuid"
TrainerProfile,title,app_v3,trainer_profiles,title,String,true,false,false,,
TrainerProfile,bio,app_v3,trainer_profiles,bio,String,true,false,false,,
TrainerProfile,specialties,app_v3,trainer_profiles,specialties,String,false,true,false,[],@default([])
TrainerProfile,certifications,app_v3,trainer_profiles,certifications,String,true,false,false,,
TrainerProfile,experienceYears,app_v3,trainer_profiles,experience_years,Int,true,false,false,,"@map(""experience_years"")"
TrainerProfile,coverImageUrl,app_v3,trainer_profiles,cover_image_url,String,true,false,false,,"@map(""cover_image_url"")"
TrainerProfile,isPublished,app_v3,trainer_profiles,is_published,Boolean,false,false,false,false,"@default(false) @map(""is_published"")"
TrainerProfile,reviewStatus,app_v3,trainer_profiles,review_status,TrainerProfileReviewStatus,false,false,true,DRAFT,"@default(DRAFT) @map(""review_status"")"
TrainerProfile,reviewNote,app_v3,trainer_profiles,review_note,String,true,false,false,,"@map(""review_note"")"
TrainerProfile,reviewRequestedAt,app_v3,trainer_profiles,review_requested_at,DateTime,true,false,false,,"@map(""review_requested_at"") @db.Timestamptz(6)"
TrainerProfile,reviewedAt,app_v3,trainer_profiles,reviewed_at,DateTime,true,false,false,,"@map(""reviewed_at"") @db.Timestamptz(6)"
TrainerProfile,reviewedByUserId,app_v3,trainer_profiles,reviewed_by_user_id,String,true,false,false,,"@map(""reviewed_by_user_id"") @db.Uuid"
TrainerProfile,createdAt,app_v3,trainer_profiles,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
TrainerProfile,updatedAt,app_v3,trainer_profiles,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
TrainerProfile,organization,app_v3,trainer_profiles,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade)"
TrainerProfile,user,app_v3,trainer_profiles,,Profile,false,false,true,,"@relation(fields: [userId], references: [id], onDelete: Cascade)"
Availability,env,app_v3,availabilities,env,String,false,false,false,"""prod""","@default(""prod"")"
Availability,id,app_v3,availabilities,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
Availability,serviceId,app_v3,availabilities,service_id,Int,false,false,false,,"@map(""service_id"")"
Availability,courtId,app_v3,availabilities,court_id,Int,true,false,false,,"@map(""court_id"")"
Availability,startsAt,app_v3,availabilities,starts_at,DateTime,false,false,false,,"@map(""starts_at"") @db.Timestamptz(6)"
Availability,durationMinutes,app_v3,availabilities,duration_minutes,Int,false,false,false,,"@map(""duration_minutes"")"
Availability,capacity,app_v3,availabilities,capacity,Int,false,false,false,1,@default(1)
Availability,status,app_v3,availabilities,,AvailabilityStatus,false,false,true,OPEN,@default(OPEN)
Availability,createdAt,app_v3,availabilities,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
Availability,updatedAt,app_v3,availabilities,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
Availability,service,app_v3,availabilities,,Service,false,false,true,,"@relation(fields: [serviceId], references: [id], onDelete: Cascade)"
Availability,court,app_v3,availabilities,,PadelClubCourt,true,false,true,,"@relation(fields: [courtId], references: [id], onDelete: SetNull)"
Availability,bookings,app_v3,availabilities,,Booking,false,true,true,,
Booking,env,app_v3,bookings,env,String,false,false,false,"""prod""","@default(""prod"")"
Booking,id,app_v3,bookings,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
Booking,serviceId,app_v3,bookings,service_id,Int,false,false,false,,"@map(""service_id"")"
Booking,organizationId,app_v3,bookings,organization_id,Int,false,false,false,,"@map(""organization_id"")"
Booking,userId,app_v3,bookings,user_id,String,false,false,false,,"@map(""user_id"") @db.Uuid"
Booking,availabilityId,app_v3,bookings,availability_id,Int,true,false,false,,"@map(""availability_id"")"
Booking,courtId,app_v3,bookings,court_id,Int,true,false,false,,"@map(""court_id"")"
Booking,assignmentMode,app_v3,bookings,assignment_mode,ReservationAssignmentMode,false,false,true,PROFESSIONAL,"@default(PROFESSIONAL) @map(""assignment_mode"")"
Booking,professionalId,app_v3,bookings,professional_id,Int,true,false,false,,"@map(""professional_id"")"
Booking,resourceId,app_v3,bookings,resource_id,Int,true,false,false,,"@map(""resource_id"")"
Booking,partySize,app_v3,bookings,party_size,Int,true,false,false,,"@map(""party_size"")"
Booking,paymentIntentId,app_v3,bookings,payment_intent_id,String,true,false,false,,"@unique @map(""payment_intent_id"")"
Booking,startsAt,app_v3,bookings,starts_at,DateTime,false,false,false,,"@map(""starts_at"") @db.Timestamptz(6)"
Booking,durationMinutes,app_v3,bookings,duration_minutes,Int,false,false,false,,"@map(""duration_minutes"")"
Booking,price,app_v3,bookings,price,Int,false,false,false,,
Booking,currency,app_v3,bookings,currency,String,false,false,false,"""EUR""","@default(""EUR"")"
Booking,status,app_v3,bookings,,BookingStatus,false,false,true,PENDING_CONFIRMATION,@default(PENDING_CONFIRMATION)
Booking,pendingExpiresAt,app_v3,bookings,pending_expires_at,DateTime,true,false,false,,"@map(""pending_expires_at"") @db.Timestamptz(6)"
Booking,snapshotTimezone,app_v3,bookings,snapshot_timezone,String,false,false,false,"""Europe/Lisbon""","@default(""Europe/Lisbon"") @map(""snapshot_timezone"")"
Booking,confirmationSnapshot,app_v3,bookings,confirmation_snapshot,Json,true,false,false,,"@map(""confirmation_snapshot"")"
Booking,confirmationSnapshotVersion,app_v3,bookings,confirmation_snapshot_version,Int,true,false,false,,"@map(""confirmation_snapshot_version"")"
Booking,confirmationSnapshotCreatedAt,app_v3,bookings,confirmation_snapshot_created_at,DateTime,true,false,false,,"@map(""confirmation_snapshot_created_at"") @db.Timestamptz(6)"
Booking,locationMode,app_v3,bookings,location_mode,ServiceLocationMode,false,false,true,FIXED,"@default(FIXED) @map(""location_mode"")"
Booking,locationText,app_v3,bookings,location_text,String,true,false,false,,"@map(""location_text"")"
Booking,createdAt,app_v3,bookings,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
Booking,updatedAt,app_v3,bookings,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
Booking,service,app_v3,bookings,,Service,false,false,true,,"@relation(fields: [serviceId], references: [id], onDelete: Cascade)"
Booking,organization,app_v3,bookings,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade)"
Booking,user,app_v3,bookings,,Profile,false,false,true,,"@relation(fields: [userId], references: [id], onDelete: Cascade)"
Booking,availability,app_v3,bookings,,Availability,true,false,true,,"@relation(fields: [availabilityId], references: [id], onDelete: SetNull)"
Booking,court,app_v3,bookings,,PadelClubCourt,true,false,true,,"@relation(fields: [courtId], references: [id], onDelete: SetNull)"
Booking,professional,app_v3,bookings,,ReservationProfessional,true,false,true,,"@relation(fields: [professionalId], references: [id], onDelete: SetNull)"
Booking,resource,app_v3,bookings,,ReservationResource,true,false,true,,"@relation(fields: [resourceId], references: [id], onDelete: SetNull)"
Booking,policyRef,app_v3,bookings,,BookingPolicyRef,true,false,true,,
Booking,bookingPackage,app_v3,bookings,,BookingPackage,true,false,true,,
Booking,addons,app_v3,bookings,,BookingAddon,false,true,true,,
Booking,invites,app_v3,bookings,,BookingInvite,false,true,true,,
Booking,charges,app_v3,bookings,,BookingCharge,false,true,true,,
Booking,participants,app_v3,bookings,,BookingParticipant,false,true,true,,
Booking,splitPayment,app_v3,bookings,,BookingSplit,true,false,true,,
Booking,review,app_v3,bookings,,ServiceReview,true,false,true,,
Booking,creditLedger,app_v3,bookings,,ServiceCreditLedger,false,true,true,,
Booking,entitlements,app_v3,bookings,,Entitlement,false,true,true,,
BookingPackage,env,app_v3,booking_packages,env,String,false,false,false,"""prod""","@default(""prod"")"
BookingPackage,id,app_v3,booking_packages,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
BookingPackage,bookingId,app_v3,booking_packages,booking_id,Int,false,false,false,,"@unique @map(""booking_id"")"
BookingPackage,packageId,app_v3,booking_packages,package_id,Int,true,false,false,,"@map(""package_id"")"
BookingPackage,label,app_v3,booking_packages,label,String,false,false,false,,
BookingPackage,durationMinutes,app_v3,booking_packages,duration_minutes,Int,false,false,false,,"@map(""duration_minutes"")"
BookingPackage,priceCents,app_v3,booking_packages,price_cents,Int,false,false,false,,"@map(""price_cents"")"
BookingPackage,createdAt,app_v3,booking_packages,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
BookingPackage,booking,app_v3,booking_packages,,Booking,false,false,true,,"@relation(fields: [bookingId], references: [id], onDelete: Cascade)"
BookingPackage,package,app_v3,booking_packages,,ServicePackage,true,false,true,,"@relation(fields: [packageId], references: [id], onDelete: SetNull)"
BookingAddon,env,app_v3,booking_addons,env,String,false,false,false,"""prod""","@default(""prod"")"
BookingAddon,id,app_v3,booking_addons,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
BookingAddon,bookingId,app_v3,booking_addons,booking_id,Int,false,false,false,,"@map(""booking_id"")"
BookingAddon,addonId,app_v3,booking_addons,addon_id,Int,true,false,false,,"@map(""addon_id"")"
BookingAddon,label,app_v3,booking_addons,label,String,false,false,false,,
BookingAddon,deltaMinutes,app_v3,booking_addons,delta_minutes,Int,false,false,false,0,"@default(0) @map(""delta_minutes"")"
BookingAddon,deltaPriceCents,app_v3,booking_addons,delta_price_cents,Int,false,false,false,0,"@default(0) @map(""delta_price_cents"")"
BookingAddon,quantity,app_v3,booking_addons,quantity,Int,false,false,false,1,@default(1)
BookingAddon,sortOrder,app_v3,booking_addons,sort_order,Int,false,false,false,0,"@default(0) @map(""sort_order"")"
BookingAddon,createdAt,app_v3,booking_addons,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
BookingAddon,booking,app_v3,booking_addons,,Booking,false,false,true,,"@relation(fields: [bookingId], references: [id], onDelete: Cascade)"
BookingAddon,addon,app_v3,booking_addons,,ServiceAddon,true,false,true,,"@relation(fields: [addonId], references: [id], onDelete: SetNull)"
BookingInvite,env,app_v3,booking_invites,env,String,false,false,false,"""prod""","@default(""prod"")"
BookingInvite,id,app_v3,booking_invites,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
BookingInvite,bookingId,app_v3,booking_invites,booking_id,Int,false,false,false,,"@map(""booking_id"")"
BookingInvite,organizationId,app_v3,booking_invites,organization_id,Int,false,false,false,,"@map(""organization_id"")"
BookingInvite,invitedByUserId,app_v3,booking_invites,invited_by_user_id,String,false,false,false,,"@map(""invited_by_user_id"") @db.Uuid"
BookingInvite,token,app_v3,booking_invites,token,String,false,false,false,,"@unique @map(""token"")"
BookingInvite,targetName,app_v3,booking_invites,target_name,String,true,false,false,,"@map(""target_name"")"
BookingInvite,targetContact,app_v3,booking_invites,target_contact,String,true,false,false,,"@map(""target_contact"") @db.Citext"
BookingInvite,message,app_v3,booking_invites,message,String,true,false,false,,"@map(""message"")"
BookingInvite,status,app_v3,booking_invites,,BookingInviteStatus,false,false,true,PENDING,@default(PENDING)
BookingInvite,respondedAt,app_v3,booking_invites,responded_at,DateTime,true,false,false,,"@map(""responded_at"") @db.Timestamptz(6)"
BookingInvite,createdAt,app_v3,booking_invites,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
BookingInvite,updatedAt,app_v3,booking_invites,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
BookingInvite,booking,app_v3,booking_invites,,Booking,false,false,true,,"@relation(fields: [bookingId], references: [id], onDelete: Cascade)"
BookingInvite,organization,app_v3,booking_invites,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade)"
BookingInvite,invitedBy,app_v3,booking_invites,,Profile,false,false,true,,"@relation(""BookingInviteInvitedBy"", fields: [invitedByUserId], references: [id], onDelete: Cascade)"
BookingInvite,participant,app_v3,booking_invites,,BookingParticipant,true,false,true,,
BookingInvite,splitParticipants,app_v3,booking_invites,,BookingSplitParticipant,false,true,true,,"@relation(""BookingSplitParticipantInvite"")"
BookingCharge,env,app_v3,booking_charges,env,String,false,false,false,"""prod""","@default(""prod"")"
BookingCharge,id,app_v3,booking_charges,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
BookingCharge,bookingId,app_v3,booking_charges,booking_id,Int,false,false,false,,"@map(""booking_id"")"
BookingCharge,organizationId,app_v3,booking_charges,organization_id,Int,false,false,false,,"@map(""organization_id"")"
BookingCharge,createdByUserId,app_v3,booking_charges,created_by_user_id,String,true,false,false,,"@map(""created_by_user_id"") @db.Uuid"
BookingCharge,token,app_v3,booking_charges,token,String,false,false,false,,"@unique @map(""token"") @db.Text"
BookingCharge,kind,app_v3,booking_charges,,BookingChargeKind,false,false,true,EXTRA,@default(EXTRA)
BookingCharge,payerKind,app_v3,booking_charges,payer_kind,BookingChargePayerKind,false,false,true,ORGANIZER,"@default(ORGANIZER) @map(""payer_kind"")"
BookingCharge,status,app_v3,booking_charges,,BookingChargeStatus,false,false,true,OPEN,@default(OPEN)
BookingCharge,label,app_v3,booking_charges,label,String,true,false,false,,
BookingCharge,amountCents,app_v3,booking_charges,amount_cents,Int,false,false,false,,"@map(""amount_cents"")"
BookingCharge,currency,app_v3,booking_charges,currency,String,false,false,false,"""EUR""","@default(""EUR"")"
BookingCharge,paymentIntentId,app_v3,booking_charges,payment_intent_id,String,true,false,false,,"@map(""payment_intent_id"")"
BookingCharge,paymentId,app_v3,booking_charges,payment_id,String,true,false,false,,"@map(""payment_id"")"
BookingCharge,paidAt,app_v3,booking_charges,paid_at,DateTime,true,false,false,,"@map(""paid_at"") @db.Timestamptz(6)"
BookingCharge,createdAt,app_v3,booking_charges,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
BookingCharge,updatedAt,app_v3,booking_charges,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
BookingCharge,booking,app_v3,booking_charges,,Booking,false,false,true,,"@relation(fields: [bookingId], references: [id], onDelete: Cascade)"
BookingCharge,organization,app_v3,booking_charges,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade)"
BookingCharge,createdBy,app_v3,booking_charges,,Profile,true,false,true,,"@relation(""BookingChargeCreatedBy"", fields: [createdByUserId], references: [id], onDelete: SetNull)"
BookingParticipant,env,app_v3,booking_participants,env,String,false,false,false,"""prod""","@default(""prod"")"
BookingParticipant,id,app_v3,booking_participants,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
BookingParticipant,bookingId,app_v3,booking_participants,booking_id,Int,false,false,false,,"@map(""booking_id"")"
BookingParticipant,inviteId,app_v3,booking_participants,invite_id,Int,true,false,false,,"@unique @map(""invite_id"")"
BookingParticipant,userId,app_v3,booking_participants,user_id,String,true,false,false,,"@map(""user_id"") @db.Uuid"
BookingParticipant,name,app_v3,booking_participants,name,String,true,false,false,,"@map(""name"")"
BookingParticipant,contact,app_v3,booking_participants,contact,String,true,false,false,,"@map(""contact"") @db.Citext"
BookingParticipant,status,app_v3,booking_participants,,BookingParticipantStatus,false,false,true,CONFIRMED,@default(CONFIRMED)
BookingParticipant,createdAt,app_v3,booking_participants,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
BookingParticipant,updatedAt,app_v3,booking_participants,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
BookingParticipant,booking,app_v3,booking_participants,,Booking,false,false,true,,"@relation(fields: [bookingId], references: [id], onDelete: Cascade)"
BookingParticipant,invite,app_v3,booking_participants,,BookingInvite,true,false,true,,"@relation(fields: [inviteId], references: [id], onDelete: SetNull)"
BookingParticipant,user,app_v3,booking_participants,,Profile,true,false,true,,"@relation(""BookingParticipantUser"", fields: [userId], references: [id], onDelete: SetNull)"
BookingSplit,env,app_v3,booking_splits,env,String,false,false,false,"""prod""","@default(""prod"")"
BookingSplit,id,app_v3,booking_splits,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
BookingSplit,bookingId,app_v3,booking_splits,booking_id,Int,false,false,false,,"@unique @map(""booking_id"")"
BookingSplit,organizationId,app_v3,booking_splits,organization_id,Int,false,false,false,,"@map(""organization_id"")"
BookingSplit,createdByUserId,app_v3,booking_splits,created_by_user_id,String,true,false,false,,"@map(""created_by_user_id"") @db.Uuid"
BookingSplit,pricingMode,app_v3,booking_splits,pricing_mode,BookingSplitPricingMode,false,false,true,FIXED,"@default(FIXED) @map(""pricing_mode"")"
BookingSplit,status,app_v3,booking_splits,,BookingSplitStatus,false,false,true,OPEN,@default(OPEN)
BookingSplit,currency,app_v3,booking_splits,currency,String,false,false,false,"""EUR""","@default(""EUR"")"
BookingSplit,totalCents,app_v3,booking_splits,total_cents,Int,false,false,false,,"@map(""total_cents"")"
BookingSplit,shareCents,app_v3,booking_splits,share_cents,Int,true,false,false,,"@map(""share_cents"")"
BookingSplit,deadlineAt,app_v3,booking_splits,deadline_at,DateTime,true,false,false,,"@map(""deadline_at"") @db.Timestamptz(6)"
BookingSplit,createdAt,app_v3,booking_splits,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
BookingSplit,updatedAt,app_v3,booking_splits,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
BookingSplit,booking,app_v3,booking_splits,,Booking,false,false,true,,"@relation(fields: [bookingId], references: [id], onDelete: Cascade)"
BookingSplit,organization,app_v3,booking_splits,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade)"
BookingSplit,createdBy,app_v3,booking_splits,,Profile,true,false,true,,"@relation(""BookingSplitCreatedBy"", fields: [createdByUserId], references: [id], onDelete: SetNull)"
BookingSplit,participants,app_v3,booking_splits,,BookingSplitParticipant,false,true,true,,
BookingSplitParticipant,env,app_v3,booking_split_participants,env,String,false,false,false,"""prod""","@default(""prod"")"
BookingSplitParticipant,id,app_v3,booking_split_participants,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
BookingSplitParticipant,splitId,app_v3,booking_split_participants,split_id,Int,false,false,false,,"@map(""split_id"")"
BookingSplitParticipant,inviteId,app_v3,booking_split_participants,invite_id,Int,true,false,false,,"@unique @map(""invite_id"")"
BookingSplitParticipant,userId,app_v3,booking_split_participants,user_id,String,true,false,false,,"@map(""user_id"") @db.Uuid"
BookingSplitParticipant,name,app_v3,booking_split_participants,name,String,true,false,false,,"@map(""name"")"
BookingSplitParticipant,contact,app_v3,booking_split_participants,contact,String,true,false,false,,"@map(""contact"") @db.Citext"
BookingSplitParticipant,baseShareCents,app_v3,booking_split_participants,base_share_cents,Int,false,false,false,,"@map(""base_share_cents"")"
BookingSplitParticipant,shareCents,app_v3,booking_split_participants,share_cents,Int,false,false,false,,"@map(""share_cents"")"
BookingSplitParticipant,platformFeeCents,app_v3,booking_split_participants,platform_fee_cents,Int,false,false,false,0,"@default(0) @map(""platform_fee_cents"")"
BookingSplitParticipant,status,app_v3,booking_split_participants,,BookingSplitParticipantStatus,false,false,true,PENDING,@default(PENDING)
