table,column,ordinal_position,data_type,udt_name,is_nullable,column_default,is_pk,is_fk,is_unique,row_count,null_frac,n_distinct
payments,updated_at,14,timestamp with time zone,timestamptz,NO,now(),0,0,0,174,0,-0.689655
payments,env,15,text,text,NO,'prod'::text,0,0,0,174,0,1
payouts,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,13,0,-1
payouts,organization_id,2,integer,int4,NO,,0,1,0,13,0,-0.166667
payouts,source_type,3,text,text,YES,,0,0,0,13,0,-0.166667
payouts,source_id,4,text,text,YES,,0,0,0,13,0,-1
payouts,payment_id,5,text,text,YES,,0,0,0,13,0,-1
payouts,payment_intent_id,6,text,text,YES,,0,0,0,13,0,-1
payouts,transfer_id,8,text,text,YES,,0,0,0,13,0,-1
payouts,currency,9,text,text,NO,'EUR'::text,0,0,0,13,0,-0.166667
payouts,gross_amount_cents,10,integer,int4,YES,,0,0,0,13,0,-1
payouts,platform_fee_cents,11,integer,int4,YES,,0,0,0,13,0,-1
payouts,fee_mode,12,USER-DEFINED,FeeMode,YES,,0,0,0,13,0,-0.166667
payouts,amount_cents,13,integer,int4,NO,,0,0,0,13,0,-1
payouts,status,14,USER-DEFINED,PayoutStatus,NO,"'PENDING'::app_v3.""PayoutStatus""",0,0,0,13,0,-0.166667
payouts,released_at,15,timestamp with time zone,timestamptz,YES,,0,0,0,13,0,-1
payouts,created_at,16,timestamp with time zone,timestamptz,NO,now(),0,0,0,13,0,-1
payouts,updated_at,17,timestamp with time zone,timestamptz,NO,now(),0,0,0,13,0,-1
payouts,env,18,text,text,NO,'prod'::text,0,0,0,13,0,-0.166667
platform_settings,id,1,integer,int4,NO,nextval('app_v3.platform_settings_id_seq'::regclass),1,0,0,0,,
platform_settings,key,2,text,text,NO,,0,0,1,0,,
platform_settings,value,3,text,text,NO,,0,0,0,0,,
platform_settings,created_at,4,timestamp with time zone,timestamptz,YES,now(),0,0,0,0,,
platform_settings,updated_at,5,timestamp with time zone,timestamptz,YES,now(),0,0,0,0,,
platform_settings,env,6,text,text,NO,'prod'::text,0,0,0,0,,
profiles,id,1,uuid,uuid,NO,,1,1,0,124,0,-1
profiles,username,2,USER-DEFINED,citext,YES,,0,0,0,124,0.037037,-0.962963
profiles,full_name,3,text,text,YES,,0,0,0,124,0.037037,-0.953704
profiles,avatar_url,4,text,text,YES,,0,0,0,124,0.435185,-0.518519
profiles,bio,5,text,text,YES,,0,0,0,124,1,0
profiles,favourite_categories,7,ARRAY,_text,YES,ARRAY[]::text[],0,0,0,124,0,5
profiles,onboarding_done,8,boolean,bool,NO,false,0,0,0,124,0,2
profiles,roles,9,ARRAY,_text,YES,ARRAY['user'::text],0,0,0,124,0,3
profiles,created_at,10,timestamp without time zone,timestamp,NO,CURRENT_TIMESTAMP,0,0,0,124,0,-1
profiles,updated_at,11,timestamp without time zone,timestamp,NO,CURRENT_TIMESTAMP,0,0,0,124,0,-1
profiles,deleted_at,12,timestamp without time zone,timestamp,YES,,0,0,0,124,1,0
profiles,is_deleted,13,boolean,bool,NO,false,0,0,0,124,0,1
profiles,visibility,14,USER-DEFINED,Visibility,NO,"'PUBLIC'::app_v3.""Visibility""",0,0,0,124,0,1
profiles,is_verified,15,boolean,bool,NO,false,0,0,0,124,0,1
profiles,contact_phone,16,text,text,YES,,0,0,0,124,0.990741,-0.00925928
profiles,status,17,USER-DEFINED,AccountStatus,YES,"'ACTIVE'::app_v3.""AccountStatus""",0,0,0,124,0,1
profiles,deletion_requested_at,18,timestamp with time zone,timestamptz,YES,,0,0,0,124,1,0
profiles,deletion_scheduled_for,19,timestamp with time zone,timestamptz,YES,,0,0,0,124,1,0
profiles,deleted_at_final,20,timestamp with time zone,timestamptz,YES,,0,0,0,124,1,0
profiles,gender,21,USER-DEFINED,Gender,YES,,0,0,0,124,0.0648148,2
profiles,cover_url,22,text,text,YES,,0,0,0,124,0.990741,-0.00925928
profiles,padel_level,26,text,text,YES,,0,0,0,124,0.981481,-0.0185185
profiles,padel_preferred_side,27,USER-DEFINED,PadelPreferredSide,YES,,0,0,0,124,0.981481,-0.0185185
profiles,padel_club_name,28,text,text,YES,,0,0,0,124,1,0
profiles,active_organization_id,29,integer,int4,YES,,0,0,0,124,0.0555556,2
profiles,location_consent,30,USER-DEFINED,LocationConsent,NO,"'PENDING'::app_v3.""LocationConsent""",0,0,0,124,0,2
profiles,location_granularity,31,USER-DEFINED,LocationGranularity,NO,"'COARSE'::app_v3.""LocationGranularity""",0,0,0,124,0,1
profiles,location_source,32,USER-DEFINED,UserLocationSource,YES,,0,0,0,124,1,0
profiles,location_updated_at,35,timestamp with time zone,timestamptz,YES,,0,0,0,124,0.972222,-0.0277778
profiles,env,36,text,text,NO,'prod'::text,0,0,0,124,0,1
promo_codes,id,1,integer,int4,NO,,1,0,0,4,0,-1
promo_codes,code,2,text,text,NO,,0,0,0,4,0,-1
promo_codes,type,3,USER-DEFINED,PromoType,NO,,0,0,0,4,0,-0.5
promo_codes,value,4,integer,int4,NO,,0,0,0,4,0,-1
promo_codes,max_uses,5,integer,int4,YES,,0,0,0,4,0,-0.25
promo_codes,per_user_limit,6,integer,int4,YES,,0,0,0,4,0,-0.25
promo_codes,valid_from,7,timestamp with time zone,timestamptz,YES,,0,0,0,4,0,-0.25
promo_codes,valid_until,8,timestamp with time zone,timestamptz,YES,,0,0,0,4,0,-0.25
promo_codes,active,9,boolean,bool,NO,true,0,0,0,4,0,-0.25
promo_codes,event_id,10,integer,int4,YES,,0,1,0,4,1,0
promo_codes,created_at,11,timestamp with time zone,timestamptz,NO,now(),0,0,0,4,0,-0.75
promo_codes,updated_at,12,timestamp with time zone,timestamptz,NO,now(),0,0,0,4,0,-0.75
promo_codes,auto_apply,13,boolean,bool,YES,false,0,0,0,4,0,-0.25
promo_codes,min_quantity,14,integer,int4,YES,,0,0,0,4,1,0
promo_codes,min_total_cents,15,integer,int4,YES,,0,0,0,4,1,0
promo_codes,organization_id,16,integer,int4,YES,,0,1,0,4,0,-0.25
promo_codes,promoter_user_id,17,uuid,uuid,YES,,0,1,0,4,0,-0.25
promo_codes,env,18,text,text,NO,'prod'::text,0,0,0,4,0,-0.25
promo_redemptions,id,1,integer,int4,NO,,1,0,0,18,0,-1
promo_redemptions,promo_code_id,2,integer,int4,NO,,0,1,1,18,0,-0.222222
promo_redemptions,user_id,3,uuid,uuid,YES,,0,0,0,18,0,-1
promo_redemptions,guest_email,4,text,text,YES,,0,0,0,18,1,0
promo_redemptions,used_at,5,timestamp with time zone,timestamptz,NO,now(),0,0,0,18,0,-1
promo_redemptions,purchase_id,6,text,text,YES,,0,0,1,18,0,-1
promo_redemptions,env,7,text,text,NO,'prod'::text,0,0,0,18,0,1
public_api_keys,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
public_api_keys,organization_id,2,integer,int4,NO,,0,1,0,0,,
public_api_keys,key_prefix,3,text,text,NO,,0,0,0,0,,
public_api_keys,key_hash,4,text,text,NO,,0,0,1,0,,
public_api_keys,scopes,5,ARRAY,_PublicApiScope,NO,,0,0,0,0,,
public_api_keys,revoked_at,6,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
public_api_keys,last_used_at,7,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
public_api_keys,created_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
public_api_keys,env,9,text,text,NO,'prod'::text,0,0,0,0,,
push_device_tokens,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
push_device_tokens,user_id,2,uuid,uuid,NO,,0,1,0,0,,
push_device_tokens,platform,3,text,text,NO,,0,0,0,0,,
push_device_tokens,token,4,text,text,NO,,0,0,0,0,,
push_device_tokens,created_at,5,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
push_device_tokens,revoked_at,6,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
push_device_tokens,env,7,text,text,NO,'prod'::text,0,0,0,0,,
refund_policy_versions,env,1,text,text,NO,'prod'::text,0,0,0,0,,
refund_policy_versions,id,2,integer,int4,NO,,1,0,0,0,,
refund_policy_versions,organization_id,3,integer,int4,NO,,0,1,1,0,,
refund_policy_versions,event_id,4,integer,int4,YES,,0,1,1,0,,
refund_policy_versions,policy_version,5,text,text,NO,,0,0,1,0,,
refund_policy_versions,fee_bps,6,integer,int4,NO,0,0,0,0,0,,
refund_policy_versions,fee_fixed_cents,7,integer,int4,NO,0,0,0,0,0,,
refund_policy_versions,fee_payer,8,USER-DEFINED,RefundFeePayer,NO,"'CUSTOMER'::app_v3.""RefundFeePayer""",0,0,0,0,,
refund_policy_versions,created_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
refund_policy_versions,created_by_user_id,10,uuid,uuid,YES,,0,0,0,0,,
refunds,id,1,integer,int4,NO,nextval('app_v3.refunds_id_seq'::regclass),1,0,0,10,0,-1
refunds,dedupe_key,2,text,text,NO,,0,0,1,10,0,-1
refunds,purchase_id,3,text,text,YES,,0,0,0,10,0,-1
refunds,payment_intent_id,4,text,text,YES,,0,0,0,10,0,-1
refunds,event_id,5,integer,int4,NO,,0,0,0,10,0,1
refunds,base_amount_cents,6,integer,int4,NO,0,0,0,0,10,0,-0.6
refunds,fees_excluded_cents,7,integer,int4,NO,0,0,0,0,10,0,-0.6
refunds,reason,8,USER-DEFINED,RefundReason,NO,,0,0,0,10,0,-0.3
refunds,refunded_by,9,text,text,YES,,0,0,0,10,0,1
refunds,refunded_at,10,timestamp with time zone,timestamptz,YES,now(),0,0,0,10,0,-0.7
refunds,stripe_refund_id,11,text,text,YES,,0,0,0,10,0,-1
refunds,audit_payload,12,jsonb,jsonb,YES,,0,0,0,10,0,-0.6
refunds,created_at,13,timestamp with time zone,timestamptz,YES,now(),0,0,0,10,0,-1
refunds,updated_at,14,timestamp with time zone,timestamptz,YES,now(),0,0,0,10,0,-1
refunds,env,15,text,text,NO,'prod'::text,0,0,0,10,0,1
reservation_professionals,id,1,integer,int4,NO,nextval('app_v3.reservation_professionals_id_seq'::regclass),1,0,0,39,0,-1
reservation_professionals,organization_id,2,integer,int4,NO,,0,1,0,39,0,-0.205882
reservation_professionals,user_id,3,uuid,uuid,YES,,0,1,0,39,0,-0.294118
reservation_professionals,name,4,text,text,NO,,0,0,0,39,0,-0.294118
reservation_professionals,role_title,5,text,text,YES,,0,0,0,39,0,3
reservation_professionals,is_active,6,boolean,bool,NO,true,0,0,0,39,0,1
reservation_professionals,priority,7,integer,int4,NO,0,0,0,0,39,0,-0.294118
reservation_professionals,created_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,39,0,-0.676471
reservation_professionals,updated_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,39,0,-0.676471
reservation_professionals,env,10,text,text,NO,'prod'::text,0,0,0,39,0,1
reservation_resources,id,1,integer,int4,NO,nextval('app_v3.reservation_resources_id_seq'::regclass),1,0,0,43,0,-1
reservation_resources,organization_id,2,integer,int4,NO,,0,1,0,43,0,-0.162791
reservation_resources,label,3,text,text,NO,,0,0,0,43,0,-0.186047
reservation_resources,capacity,4,integer,int4,NO,1,0,0,0,43,0,2
reservation_resources,is_active,5,boolean,bool,NO,true,0,0,0,43,0,1
reservation_resources,priority,6,integer,int4,NO,0,0,0,0,43,0,-0.186047
reservation_resources,created_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,43,0,-0.651163
reservation_resources,updated_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,43,0,-0.651163
reservation_resources,env,9,text,text,NO,'prod'::text,0,0,0,43,0,1
reservation_resources,court_id,10,integer,int4,YES,,0,1,0,43,0,-1
sale_lines,id,1,integer,int4,NO,nextval('app_v3.sale_lines_id_seq'::regclass),1,0,0,142,0,-1
sale_lines,sale_summary_id,2,integer,int4,NO,,0,1,0,142,0,-1
sale_lines,event_id,3,integer,int4,NO,,0,1,0,142,0,-0.169014
sale_lines,ticket_type_id,4,integer,int4,NO,,0,1,0,142,0,-0.302817
sale_lines,promo_code_id,5,integer,int4,YES,,0,1,0,142,0.873239,4
sale_lines,promo_code_snapshot,6,text,text,YES,,0,0,0,142,0.873239,4
sale_lines,promo_label_snapshot,7,text,text,YES,,0,0,0,142,0.873239,4
sale_lines,promo_type_snapshot,8,USER-DEFINED,PromoType,YES,,0,0,0,142,0.873239,2
sale_lines,promo_value_snapshot,9,integer,int4,YES,,0,0,0,142,0.873239,4
sale_lines,quantity,10,integer,int4,NO,1,0,0,0,142,0,1
sale_lines,unit_price_cents,11,integer,int4,YES,,0,0,0,142,0,-0.253521
sale_lines,discount_per_unit_cents,12,integer,int4,YES,,0,0,0,142,0,-0.105634
sale_lines,gross_cents,13,integer,int4,YES,,0,0,0,142,0,-0.253521
sale_lines,net_cents,14,integer,int4,YES,,0,0,0,142,0,-0.359155
sale_lines,platform_fee_cents,15,integer,int4,YES,,0,0,0,142,0,-0.330986
sale_lines,created_at,16,timestamp with time zone,timestamptz,NO,now(),0,0,0,142,0,-1
sale_lines,env,17,text,text,NO,'prod'::text,0,0,0,142,0,1
sale_lines,padel_registration_line_id,18,integer,int4,YES,,0,0,0,142,1,0
sale_summaries,id,1,integer,int4,NO,nextval('app_v3.sale_summaries_id_seq'::regclass),1,0,0,142,0,-1
sale_summaries,event_id,2,integer,int4,NO,,0,1,0,142,0,-0.169014
sale_summaries,user_id,3,uuid,uuid,YES,,0,0,0,142,0,-0.633803
sale_summaries,owner_user_id,4,uuid,uuid,YES,,0,0,0,142,0,-0.633803
sale_summaries,owner_identity_id,5,uuid,uuid,YES,,0,0,0,142,1,0
sale_summaries,purchase_id,6,text,text,YES,,0,0,1,142,0,-1
sale_summaries,payment_intent_id,7,text,text,YES,,0,0,1,142,0.514085,-0.485915
sale_summaries,promo_code_id,8,integer,int4,YES,,0,1,0,142,0.873239,4
sale_summaries,promo_code_snapshot,9,text,text,YES,,0,0,0,142,0.873239,4
sale_summaries,promo_label_snapshot,10,text,text,YES,,0,0,0,142,0.873239,4
sale_summaries,promo_type_snapshot,11,USER-DEFINED,PromoType,YES,,0,0,0,142,0.873239,2
sale_summaries,promo_value_snapshot,12,integer,int4,YES,,0,0,0,142,0.873239,4
sale_summaries,subtotal_cents,13,integer,int4,YES,,0,0,0,142,0,-0.253521
sale_summaries,discount_cents,14,integer,int4,YES,,0,0,0,142,0,-0.105634
sale_summaries,platform_fee_cents,15,integer,int4,YES,,0,0,0,142,0,-0.330986
sale_summaries,card_platform_fee_cents,16,integer,int4,YES,,0,0,0,142,0,7
sale_summaries,stripe_fee_cents,17,integer,int4,YES,,0,0,0,142,0,-0.204225
sale_summaries,total_cents,18,integer,int4,YES,,0,0,0,142,0,-0.359155
sale_summaries,net_cents,19,integer,int4,YES,,0,0,0,142,0,-0.359155
sale_summaries,fee_mode,20,USER-DEFINED,FeeMode,YES,,0,0,0,142,0,2
sale_summaries,payment_method,21,text,text,YES,,0,0,0,142,0,2
sale_summaries,currency,22,text,text,NO,'EUR'::text,0,0,0,142,0,1
sale_summaries,status,23,USER-DEFINED,SaleSummaryStatus,NO,"'PAID'::app_v3.""SaleSummaryStatus""",0,0,0,142,0,1
sale_summaries,created_at,24,timestamp with time zone,timestamptz,NO,now(),0,0,0,142,0,-1
sale_summaries,updated_at,25,timestamp with time zone,timestamptz,NO,now(),0,0,0,142,0,-1
sale_summaries,env,26,text,text,NO,'prod'::text,0,0,0,142,0,1
schedule_delays,env,1,text,text,NO,'prod'::text,0,0,0,3,,
schedule_delays,id,2,integer,int4,NO,,1,0,0,3,,
schedule_delays,organization_id,3,integer,int4,NO,,0,1,0,3,,
schedule_delays,scope_type,4,USER-DEFINED,AvailabilityScopeType,NO,,0,0,0,3,,
schedule_delays,scope_id,5,integer,int4,NO,0,0,0,0,3,,
schedule_delays,delay_minutes,6,integer,int4,NO,0,0,0,0,3,,
schedule_delays,reason,7,text,text,YES,,0,0,0,3,,
schedule_delays,effective_from,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,3,,
schedule_delays,created_by_user_id,9,uuid,uuid,YES,,0,1,0,3,,
schedule_delays,created_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,3,,
schedule_delays,updated_at,11,timestamp with time zone,timestamptz,NO,now(),0,0,0,3,,
search_index_items,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,46,0,-1
search_index_items,organization_id,2,integer,int4,NO,,0,1,0,46,0,-0.173913
search_index_items,source_type,3,USER-DEFINED,SourceType,NO,,0,0,0,46,0,1
search_index_items,source_id,4,text,text,NO,,0,0,0,46,0,-1
search_index_items,slug,5,text,text,NO,,0,0,0,46,0,-1
search_index_items,title,6,text,text,NO,,0,0,0,46,0,-1
search_index_items,description,7,text,text,YES,,0,0,0,46,0,-0.652174
search_index_items,starts_at,8,timestamp with time zone,timestamptz,NO,,0,0,0,46,0,-0.978261
search_index_items,ends_at,9,timestamp with time zone,timestamptz,NO,,0,0,0,46,0,-1
search_index_items,template_type,10,USER-DEFINED,EventTemplateType,YES,,0,0,0,46,0,3
search_index_items,pricing_mode,11,USER-DEFINED,EventPricingMode,YES,,0,0,0,46,0,1
search_index_items,is_gratis,12,boolean,bool,NO,false,0,0,0,46,0,2
search_index_items,price_from_cents,13,integer,int4,YES,,0,0,0,46,0.434783,-0.5
search_index_items,cover_image_url,14,text,text,YES,,0,0,0,46,0,-1
search_index_items,host_name,15,text,text,YES,,0,0,0,46,0,-0.173913
search_index_items,host_username,16,text,text,YES,,0,0,0,46,0,-0.173913
search_index_items,status,24,USER-DEFINED,EventStatus,NO,,0,0,0,46,0,2
search_index_items,visibility,25,USER-DEFINED,SearchIndexVisibility,NO,,0,0,0,46,0,2
search_index_items,last_event_id,26,uuid,uuid,NO,,0,0,0,46,0,-1
search_index_items,updated_at,27,timestamp with time zone,timestamptz,NO,,0,0,0,46,0,-1
search_index_items,env,28,text,text,NO,'prod'::text,0,0,0,46,0,1
search_index_items,address_id,29,uuid,uuid,YES,,0,1,0,46,0,-0.369565
search_index_items,interest_tags,30,ARRAY,_text,YES,ARRAY[]::text[],0,0,0,46,0,1
service_addons,env,1,text,text,NO,'prod'::text,0,0,0,12,0,1
service_addons,id,2,integer,int4,NO,,1,0,0,12,0,-1
service_addons,service_id,3,integer,int4,NO,,0,1,0,12,0,-0.5
service_addons,label,4,text,text,NO,,0,0,0,12,0,-0.166667
service_addons,description,5,text,text,YES,,0,0,0,12,0,-0.166667
service_addons,delta_minutes,6,integer,int4,NO,0,0,0,0,12,0,1
service_addons,delta_price_cents,7,integer,int4,NO,0,0,0,0,12,0,-0.166667
service_addons,max_qty,8,integer,int4,YES,,0,0,0,12,0,1
service_addons,category,9,text,text,YES,,0,0,0,12,0,-0.166667
service_addons,sort_order,10,integer,int4,NO,0,0,0,0,12,0,-0.166667
service_addons,is_active,11,boolean,bool,NO,true,0,0,0,12,0,1
service_addons,created_at,12,timestamp with time zone,timestamptz,NO,now(),0,0,0,12,0,-0.5
service_addons,updated_at,13,timestamp with time zone,timestamptz,NO,now(),0,0,0,12,0,-0.5
service_credit_balances,id,1,integer,int4,NO,nextval('app_v3.service_credit_balances_id_seq'::regclass),1,0,0,0,,
service_credit_balances,user_id,2,uuid,uuid,NO,,0,1,1,0,,
service_credit_balances,service_id,3,integer,int4,NO,,0,1,1,0,,
service_credit_balances,remaining_units,4,integer,int4,NO,,0,0,0,0,,
service_credit_balances,expires_at,5,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
service_credit_balances,status,6,USER-DEFINED,ServiceCreditBalanceStatus,NO,"'ACTIVE'::app_v3.""ServiceCreditBalanceStatus""",0,0,0,0,,
service_credit_balances,created_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
service_credit_balances,updated_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
service_credit_balances,env,9,text,text,NO,'prod'::text,0,0,0,0,,
service_credit_ledger,id,1,integer,int4,NO,nextval('app_v3.service_credit_ledger_id_seq'::regclass),1,0,0,0,,
service_credit_ledger,user_id,2,uuid,uuid,NO,,0,1,0,0,,
service_credit_ledger,service_id,3,integer,int4,NO,,0,1,0,0,,
service_credit_ledger,booking_id,4,integer,int4,YES,,0,1,0,0,,
service_credit_ledger,payment_intent_id,5,text,text,YES,,0,0,0,0,,
service_credit_ledger,change_units,6,integer,int4,NO,,0,0,0,0,,
service_credit_ledger,type,7,USER-DEFINED,ServiceCreditLedgerType,NO,,0,0,0,0,,
service_credit_ledger,metadata,8,jsonb,jsonb,NO,'{}'::jsonb,0,0,0,0,,
service_credit_ledger,expires_at,9,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
service_credit_ledger,created_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
service_credit_ledger,env,11,text,text,NO,'prod'::text,0,0,0,0,,
service_duration_prices,id,1,integer,int4,NO,nextval('app_v3.service_duration_prices_id_seq'::regclass),1,0,0,18,0,-1
service_duration_prices,env,2,text,text,NO,'prod'::text,0,0,0,18,0,1
service_duration_prices,service_id,3,integer,int4,NO,,0,1,1,18,0,-0.333333
service_duration_prices,duration_minutes,4,integer,int4,NO,,0,0,1,18,0,-0.166667
service_duration_prices,price_cents,5,integer,int4,NO,,0,0,0,18,0,-1
service_duration_prices,is_active,6,boolean,bool,NO,true,0,0,0,18,0,1
service_duration_prices,created_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,18,0,-0.333333
service_duration_prices,updated_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,18,0,-0.333333
service_packages,env,1,text,text,NO,'prod'::text,0,0,0,12,0,1
service_packages,id,2,integer,int4,NO,,1,0,0,12,0,-1
service_packages,service_id,3,integer,int4,NO,,0,1,0,12,0,-0.5
service_packages,label,4,text,text,NO,,0,0,0,12,0,-0.166667
service_packages,description,5,text,text,YES,,0,0,0,12,0,-0.166667
service_packages,duration_minutes,6,integer,int4,NO,,0,0,0,12,0,1
service_packages,price_cents,7,integer,int4,NO,,0,0,0,12,0,-1
service_packages,recommended,8,boolean,bool,NO,false,0,0,0,12,0,-0.166667
service_packages,sort_order,9,integer,int4,NO,0,0,0,0,12,0,-0.166667
service_packages,is_active,10,boolean,bool,NO,true,0,0,0,12,0,1
service_packages,created_at,11,timestamp with time zone,timestamptz,NO,now(),0,0,0,12,0,-0.5
service_packages,updated_at,12,timestamp with time zone,timestamptz,NO,now(),0,0,0,12,0,-0.5
service_packs,id,1,integer,int4,NO,nextval('app_v3.service_packs_id_seq'::regclass),1,0,0,12,0,-1
service_packs,service_id,2,integer,int4,NO,,0,1,0,12,0,-0.5
service_packs,quantity,3,integer,int4,NO,,0,0,0,12,0,-0.166667
service_packs,pack_price_cents,4,integer,int4,NO,,0,0,0,12,0,-1
service_packs,label,5,text,text,YES,,0,0,0,12,0,-0.166667
service_packs,recommended,6,boolean,bool,NO,false,0,0,0,12,0,-0.166667
service_packs,is_active,7,boolean,bool,NO,true,0,0,0,12,0,1
service_packs,created_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,12,0,-0.5
service_packs,updated_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,12,0,-0.5
service_packs,env,10,text,text,NO,'prod'::text,0,0,0,12,0,1
service_professionals,id,1,integer,int4,NO,nextval('app_v3.service_professionals_id_seq'::regclass),1,0,0,53,0,-1
service_professionals,service_id,2,integer,int4,NO,,0,1,1,53,0,-0.27451
service_professionals,professional_id,3,integer,int4,NO,,0,1,1,53,0,-0.666667
service_professionals,created_at,4,timestamp with time zone,timestamptz,NO,now(),0,0,0,53,0,-0.27451
service_professionals,env,5,text,text,NO,'prod'::text,0,0,0,53,0,1
service_resources,id,1,integer,int4,NO,nextval('app_v3.service_resources_id_seq'::regclass),1,0,0,78,0,-1
service_resources,service_id,2,integer,int4,NO,,0,1,1,78,0,-0.179487
service_resources,resource_id,3,integer,int4,NO,,0,1,1,78,0,-0.551282
service_resources,created_at,4,timestamp with time zone,timestamptz,NO,now(),0,0,0,78,0,-0.179487
service_resources,env,5,text,text,NO,'prod'::text,0,0,0,78,0,1
service_reviews,id,1,integer,int4,NO,nextval('app_v3.service_reviews_id_seq'::regclass),1,0,0,0,,
service_reviews,booking_id,2,integer,int4,NO,,0,1,1,0,,
service_reviews,service_id,3,integer,int4,NO,,0,1,0,0,,
service_reviews,organization_id,4,integer,int4,NO,,0,1,0,0,,
service_reviews,user_id,5,uuid,uuid,NO,,0,1,0,0,,
service_reviews,rating,6,integer,int4,NO,,0,0,0,0,,
service_reviews,comment,7,text,text,YES,,0,0,0,0,,
service_reviews,is_verified,8,boolean,bool,NO,true,0,0,0,0,,
service_reviews,created_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
service_reviews,updated_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
service_reviews,env,11,text,text,NO,'prod'::text,0,0,0,0,,
services,id,1,integer,int4,NO,nextval('app_v3.services_id_seq'::regclass),1,0,0,23,0,-1
services,organization_id,2,integer,int4,NO,,0,1,0,23,0,-0.333333
services,policy_id,3,integer,int4,YES,,0,1,0,23,0,-0.333333
services,name,4,text,text,NO,,0,0,0,23,0,-0.285714
services,description,5,text,text,YES,,0,0,0,23,0,-0.52381
services,duration_minutes,6,integer,int4,NO,,0,0,0,23,0,2
services,price,7,integer,int4,NO,,0,0,0,23,0,-1
services,currency,8,text,text,NO,'EUR'::text,0,0,0,23,0,1
services,is_active,9,boolean,bool,NO,true,0,0,0,23,0,1
services,created_at,10,timestamp with time zone,timestamptz,NO,CURRENT_TIMESTAMP,0,0,0,23,0,-1
services,updated_at,11,timestamp with time zone,timestamptz,NO,CURRENT_TIMESTAMP,0,0,0,23,0,-1
services,kind,12,USER-DEFINED,ServiceKind,NO,"'GENERAL'::app_v3.""ServiceKind""",0,0,0,23,0,2
services,instructor_id,13,uuid,uuid,YES,,0,1,0,23,1,0
services,category_tag,15,text,text,YES,,0,0,0,23,1,0
services,location_mode,16,USER-DEFINED,ServiceLocationMode,NO,"'FIXED'::app_v3.""ServiceLocationMode""",0,0,0,23,0,1
services,cover_image_url,18,text,text,YES,,0,0,0,23,1,0
services,env,19,text,text,NO,'prod'::text,0,0,0,23,0,1
services,address_id,20,uuid,uuid,YES,,0,1,0,23,0,-0.333333
services,assignment_mode,23,USER-DEFINED,ReservationAssignmentMode,NO,"'PROFESSIONAL_ONLY'::app_v3.""ReservationAssignmentMode""",0,0,0,23,0,-0.142857
services,party_size_required,24,boolean,bool,NO,false,0,0,0,23,0,2
services,party_size_min,25,integer,int4,NO,1,0,0,0,23,0,2
services,party_size_max,26,integer,int4,NO,1,0,0,0,23,0,2
services,party_size_step,27,integer,int4,NO,1,0,0,0,23,0,1
soft_blocks,id,1,integer,int4,NO,nextval('app_v3.soft_blocks_id_seq'::regclass),1,0,0,0,,
soft_blocks,organization_id,2,integer,int4,NO,,0,1,0,0,,
soft_blocks,scope_type,3,USER-DEFINED,SoftBlockScope,NO,"'ORGANIZATION'::app_v3.""SoftBlockScope""",0,0,0,0,,
soft_blocks,scope_id,4,integer,int4,NO,0,0,0,0,0,,
soft_blocks,starts_at,5,timestamp with time zone,timestamptz,NO,,0,0,0,0,,
soft_blocks,ends_at,6,timestamp with time zone,timestamptz,NO,,0,0,0,0,,
soft_blocks,reason,7,text,text,YES,,0,0,0,0,,
soft_blocks,created_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
soft_blocks,updated_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
soft_blocks,env,10,text,text,NO,'prod'::text,0,0,0,0,,
store_bundle_items,id,1,integer,int4,NO,nextval('app_v3.store_bundle_items_id_seq'::regclass),1,0,0,0,,
store_bundle_items,bundle_id,2,integer,int4,NO,,0,1,0,0,,
