api_route,api_file,api_type,ui_status,ui_file_count,ui_files
/api/messages/grants/[grantId]/cancel,app/api/messages/grants/[grantId]/cancel/route.ts,public,covered,3,app/org/_internal/core/(dashboard)/chat/ChannelRequestsPanel.tsx; app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; apps/mobile/features/messages/api.ts
/api/messages/grants/[grantId]/decline,app/api/messages/grants/[grantId]/decline/route.ts,public,covered,3,app/org/_internal/core/(dashboard)/chat/ChannelRequestsPanel.tsx; app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; apps/mobile/features/messages/api.ts
/api/messages/messages,app/api/messages/messages/route.ts,public,covered,3,app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; app/org/_internal/core/(dashboard)/chat/preview/useChatPreviewData.ts; app/org/_internal/core/(dashboard)/reservas/page.tsx
/api/messages/messages/[messageId],app/api/messages/messages/[messageId]/route.ts,public,covered,2,app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; app/org/_internal/core/(dashboard)/chat/preview/useChatPreviewData.ts
/api/messages/messages/[messageId]/pins,app/api/messages/messages/[messageId]/pins/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/chat/preview/useChatPreviewData.ts
/api/messages/messages/[messageId]/reactions,app/api/messages/messages/[messageId]/reactions/route.ts,public,covered,2,app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; app/org/_internal/core/(dashboard)/chat/preview/useChatPreviewData.ts
/api/messages/messages/[messageId]/report,app/api/messages/messages/[messageId]/report/route.ts,public,covered,3,app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx; app/org/_internal/core/(dashboard)/chat/preview/useChatPreviewData.ts; app/org/_internal/core/(dashboard)/reservas/page.tsx
/api/messages/search,app/api/messages/search/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/chat/ChatInternoV2Client.tsx
/api/notifications/mark-click,app/api/notifications/mark-click/route.ts,public,covered,2,app/components/notifications/NotificationBell.tsx; app/social/page.tsx
/api/notifications/mark-read,app/api/notifications/mark-read/route.ts,public,covered,3,app/components/notifications/NotificationBell.tsx; app/social/page.tsx; apps/mobile/features/notifications/api.ts
/api/notifications/prefs,app/api/notifications/prefs/route.ts,public,covered,3,app/me/settings/page.tsx; apps/mobile/app/settings/index.tsx; apps/mobile/features/settings/api.ts
/api/org-hub,app/api/org-hub/route.ts,public,covered,1,lib/canonicalOrgApiPath.ts
/api/org-hub/become,app/api/org-hub/become/route.ts,public,covered,1,lib/canonicalOrgApiPath.ts
/api/org-hub/groups/[groupId]/owner/transfer/cancel,app/api/org-hub/groups/[groupId]/owner/transfer/cancel/route.ts,public,covered,1,lib/canonicalOrgApiPath.ts
/api/org-hub/groups/[groupId]/owner/transfer/confirm,app/api/org-hub/groups/[groupId]/owner/transfer/confirm/route.ts,public,covered,1,lib/canonicalOrgApiPath.ts
/api/org-hub/groups/[groupId]/owner/transfer/start,app/api/org-hub/groups/[groupId]/owner/transfer/start/route.ts,public,covered,1,app/org/_internal/core/(dashboard)/staff/page.tsx
/api/org-hub/groups/exit-requests,app/api/org-hub/groups/exit-requests/route.ts,public,covered,1,lib/canonicalOrgApiPath.ts
/api/org-hub/groups/exit-requests/[id]/email/confirm,app/api/org-hub/groups/exit-requests/[id]/email/confirm/route.ts,public,covered,1,lib/canonicalOrgApiPath.ts
/api/org-hub/groups/exit-requests/[id]/email/resend,app/api/org-hub/groups/exit-requests/[id]/email/resend/route.ts,public,covered,1,lib/canonicalOrgApiPath.ts
/api/org-hub/groups/exit-requests/[id]/generate-code,app/api/org-hub/groups/exit-requests/[id]/generate-code/route.ts,public,covered,1,lib/canonicalOrgApiPath.ts
