model,field,db_table,db_column,is_relation,ambiguous_field,ambiguous_column,code_refs,read_refs,write_refs,sql_refs,files_sample
PadelPlayerProfile,clubName,padel_player_profiles,club_name,false,false,false,69,1,0,0,app/api/organizacao/padel/courts/route.ts;app/api/padel/onboarding/route.ts;app/api/padel/players/route.ts;app/eventos/[slug]/page.tsx;app/onboarding/padel/page.tsx
PadelPlayerProfile,birthDate,padel_player_profiles,birth_date,false,false,false,29,0,0,0,app/api/padel/players/route.ts;scripts/seed_padel.ts
PadelPlayerProfile,pairingSlots,padel_player_profiles,,true,false,false,2,0,0,0,app/api/padel/players/route.ts
PadelPlayerProfile,organization,padel_player_profiles,,true,true,false,2790,541,123,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/descargas/page.tsx
PadelPlayerProfile,users,padel_player_profiles,,true,true,false,129,26,3,0,app/[username]/padel/page.tsx;app/[username]/page.tsx;app/admin/components/AdminDataPurgeTools.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/admin/utilizadores/page.tsx
PadelPlayerProfile,rankings,padel_player_profiles,,true,false,false,6,0,0,0,app/descobrir/page.tsx;app/eventos/[slug]/ranking/page.tsx;app/padel/duplas/page.tsx;app/padel/rankings/PadelRankingsClient.tsx;apps/mobile/app/(tabs)/profile.tsx
PadelPlayerProfile,availabilities,padel_player_profiles,,true,true,false,24,2,0,0,app/api/organizacao/servicos/route.ts;app/api/padel/calendar/auto-schedule/route.ts;app/api/padel/calendar/route.ts;app/organizacao/(dashboard)/padel/PadelHubClient.tsx;app/organizacao/(dashboard)/reservas/page.tsx
PadelClub,env,padel_clubs,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
PadelClub,id,padel_clubs,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
PadelClub,organizationId,padel_clubs,organization_id,false,true,true,4240,888,238,82,app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
PadelClub,name,padel_clubs,name,false,true,true,0,0,0,26,app/admin/infra/InfraClient.tsx;app/api/auth/me/route.ts;app/api/padel/rulesets/route.ts;app/api/padel/teams/route.ts;app/api/store/checkout/prefill/route.ts
PadelClub,shortName,padel_clubs,short_name,false,false,false,10,0,0,0,app/api/organizacao/me/route.ts;app/api/padel/clubs/route.ts;app/api/padel/public/clubs/route.ts;app/explorar/_components/ExplorarContent.tsx;app/organizacao/(dashboard)/eventos/novo/page.tsx
PadelClub,city,padel_clubs,city,false,true,true,634,11,3,16,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/padel/page.tsx;app/[username]/page.tsx;app/admin/utilizadores/UsersTableClient.tsx
PadelClub,address,padel_clubs,address,false,true,true,488,16,2,25,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/api/eventos/list/route.ts;app/api/explorar/list/route.ts
PadelClub,addressId,padel_clubs,address_id,false,true,true,77,2,1,22,app/api/geo/details/route.ts;app/api/geo/reverse/route.ts;app/api/organizacao/events/create/route.ts;app/api/organizacao/events/update/route.ts;app/api/padel/clubs/route.ts
PadelClub,kind,padel_clubs,kind,true,true,true,383,31,4,16,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/api/chat/messages/route.ts;app/api/chat/threads/[threadId]/messages/route.ts
PadelClub,sourceClubId,padel_clubs,source_club_id,false,false,false,19,0,0,0,app/api/padel/clubs/route.ts;app/organizacao/(dashboard)/eventos/novo/page.tsx;app/organizacao/(dashboard)/padel/PadelHubClient.tsx;app/organizacao/(dashboard)/padel/PadelHubSection.tsx
PadelClub,locationSource,padel_clubs,location_source,true,true,true,133,0,1,34,app/[username]/page.tsx;app/api/eventos/list/route.ts;app/api/explorar/list/route.ts;app/api/internal/worker/operations/route.ts;app/api/livehub/[slug]/route.ts
PadelClub,locationProviderId,padel_clubs,location_provider_id,false,true,true,72,0,0,4,app/api/organizacao/events/create/route.ts;app/api/organizacao/events/update/route.ts;app/api/padel/clubs/route.ts;app/organizacao/(dashboard)/eventos/EventEditClient.tsx;app/organizacao/(dashboard)/eventos/[id]/edit/page.tsx
PadelClub,locationFormattedAddress,padel_clubs,location_formatted_address,false,true,true,149,0,0,7,app/[username]/page.tsx;app/api/eventos/list/route.ts;app/api/explorar/list/route.ts;app/api/internal/worker/operations/route.ts;app/api/livehub/[slug]/route.ts
PadelClub,locationComponents,padel_clubs,location_components,false,true,true,128,0,0,2,app/[username]/page.tsx;app/api/eventos/list/route.ts;app/api/internal/worker/operations/route.ts;app/api/livehub/[slug]/route.ts;app/api/organizacao/events/create/route.ts
PadelClub,latitude,padel_clubs,lat,false,true,true,138,0,0,2,app/api/eventos/list/route.ts;app/api/explorar/list/route.ts;app/api/geo/details/route.ts;app/api/geo/reverse/route.ts;app/api/organizacao/events/create/route.ts
PadelClub,longitude,padel_clubs,lng,false,true,true,138,0,0,2,app/api/eventos/list/route.ts;app/api/explorar/list/route.ts;app/api/geo/details/route.ts;app/api/geo/reverse/route.ts;app/api/organizacao/events/create/route.ts
PadelClub,courtsCount,padel_clubs,courts_count,false,false,false,63,4,2,0,app/api/padel/clubs/route.ts;app/api/padel/public/clubs/route.ts;app/explorar/_components/ExplorarContent.tsx;app/organizacao/(dashboard)/eventos/[id]/page.tsx;app/organizacao/(dashboard)/eventos/novo/page.tsx
PadelClub,hours,padel_clubs,hours,false,false,false,25,0,0,2,app/api/internal/chat/backfill/route.ts;app/api/organizacao/me/route.ts;app/api/padel/clubs/route.ts;app/eventos/[slug]/EventLiveClient.tsx;app/organizacao/(dashboard)/reservas/_components/AvailabilityEditor.tsx
PadelClub,favoriteCategoryIds,padel_clubs,favorite_category_ids,false,false,false,2,0,0,0,app/api/padel/clubs/route.ts
PadelClub,slug,padel_clubs,slug,false,true,true,1039,137,17,21,app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx;app/[username]/padel/page.tsx;app/[username]/page.tsx;app/admin/eventos/page.tsx
PadelClub,isActive,padel_clubs,is_active,false,true,true,662,127,13,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx;app/[username]/page.tsx
PadelClub,createdAt,padel_clubs,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
PadelClub,updatedAt,padel_clubs,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
PadelClub,isDefault,padel_clubs,is_default,false,true,true,88,19,12,0,app/[username]/loja/produto/[slug]/page.tsx;app/api/me/store/shipping/methods/[methodId]/route.ts;app/api/me/store/shipping/zones/[zoneId]/methods/route.ts;app/api/organizacao/loja/shipping/methods/[methodId]/route.ts;app/api/organizacao/loja/shipping/zones/[zoneId]/methods/route.ts
PadelClub,deletedAt,padel_clubs,deleted_at,false,true,true,83,35,9,3,app/admin/utilizadores/UsersTableClient.tsx;app/admin/utilizadores/page.tsx;app/api/admin/utilizadores/manage/route.ts;app/api/chat/conversations/[conversationId]/messages/route.ts;app/api/chat/conversations/[conversationId]/threads/[messageId]/route.ts
PadelClub,courts,padel_clubs,,true,false,false,173,10,3,0,app/api/organizacao/events/create/route.ts;app/api/organizacao/me/route.ts;app/api/organizacao/padel/analytics/route.ts;app/api/organizacao/padel/courts/route.ts;app/api/organizacao/padel/exports/analytics/route.ts
PadelClub,staff,padel_clubs,,true,false,false,83,3,5,0,app/api/organizacao/events/create/route.ts;app/api/padel/clubs/[id]/staff/route.ts;app/api/padel/pairings/[id]/cancel/route.ts;app/api/padel/pairings/[id]/invite/route.ts;app/api/padel/pairings/[id]/public/route.ts
PadelClub,calendarBlocks,padel_clubs,,true,true,false,10,0,0,0,app/organizacao/(dashboard)/padel/PadelHubClient.tsx
PadelClub,organization,padel_clubs,,true,true,false,2790,541,123,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/descargas/page.tsx
PadelClub,tournaments,padel_clubs,,true,true,false,167,3,3,0,app/[username]/padel/page.tsx;app/api/admin/eventos/purge/route.ts;app/api/internal/worker/operations/route.ts;app/api/livehub/[slug]/route.ts;app/api/organizacao/events/create/route.ts
PadelClub,teams,padel_clubs,,true,false,false,66,1,1,0,app/api/organizacao/padel/exports/calendario/route.ts;app/api/padel/teams/route.ts;app/organizacao/(dashboard)/padel/PadelHubClient.tsx;app/organizacao/OrganizationBreadcrumb.tsx;app/organizacao/objectiveNav.ts
PadelClub,communityPosts,padel_clubs,,true,false,false,3,0,0,0,app/organizacao/(dashboard)/padel/PadelHubClient.tsx
PadelClub,addressRef,padel_clubs,,true,true,false,54,1,0,0,app/api/padel/clubs/route.ts;app/api/padel/public/clubs/route.ts;app/organizacao/(dashboard)/eventos/EventEditClient.tsx;app/organizacao/(dashboard)/eventos/[id]/edit/page.tsx;app/organizacao/(dashboard)/eventos/novo/page.tsx
PadelClubCourt,env,padel_club_courts,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
PadelClubCourt,id,padel_club_courts,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
PadelClubCourt,padelClubId,padel_club_courts,padel_club_id,false,true,true,160,50,12,0,app/api/organizacao/events/create/route.ts;app/api/organizacao/events/list/route.ts;app/api/organizacao/padel/analytics/route.ts;app/api/organizacao/padel/courts/route.ts;app/api/organizacao/padel/exports/analytics/route.ts
PadelClubCourt,name,padel_club_courts,name,false,true,true,0,0,0,26,app/admin/infra/InfraClient.tsx;app/api/auth/me/route.ts;app/api/padel/rulesets/route.ts;app/api/padel/teams/route.ts;app/api/store/checkout/prefill/route.ts
PadelClubCourt,description,padel_club_courts,description,false,true,true,645,4,3,3,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx;app/[username]/padel/page.tsx
PadelClubCourt,surface,padel_club_courts,surface,false,false,false,110,1,0,9,app/admin/components/AdminLayout.tsx;app/agora/page.tsx;app/api/padel/clubs/[id]/courts/route.ts;app/api/padel/public/clubs/route.ts;app/components/Navbar.tsx
PadelClubCourt,indoor,padel_club_courts,indoor,false,false,false,45,1,0,0,app/api/padel/clubs/[id]/courts/route.ts;app/api/padel/public/clubs/route.ts;app/eventos/[slug]/page.tsx;app/explorar/_components/ExplorarContent.tsx;app/organizacao/(dashboard)/eventos/[id]/page.tsx
PadelClubCourt,isActive,padel_club_courts,is_active,false,true,true,662,127,13,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx;app/[username]/page.tsx
PadelClubCourt,displayOrder,padel_club_courts,display_order,false,false,false,61,16,0,0,app/api/organizacao/padel/analytics/route.ts;app/api/organizacao/padel/courts/route.ts;app/api/organizacao/padel/exports/analytics/route.ts;app/api/padel/calendar/auto-schedule/route.ts;app/api/padel/clubs/[id]/courts/route.ts
PadelClubCourt,createdAt,padel_club_courts,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
PadelClubCourt,updatedAt,padel_club_courts,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
PadelClubCourt,club,padel_club_courts,,true,true,false,360,46,3,0,app/api/organizacao/club/finance/overview/route.ts;app/api/organizacao/events/create/route.ts;app/api/organizacao/padel/courts/route.ts;app/api/padel/calendar/auto-schedule/route.ts;app/api/padel/calendar/route.ts
PadelClubCourt,calendarBlocks,padel_club_courts,,true,true,false,10,0,0,0,app/organizacao/(dashboard)/padel/PadelHubClient.tsx
PadelClubCourt,eventMatchSlots,padel_club_courts,,true,true,false,0,0,0,0,
PadelClubCourt,availabilities,padel_club_courts,,true,true,false,24,2,0,0,app/api/organizacao/servicos/route.ts;app/api/padel/calendar/auto-schedule/route.ts;app/api/padel/calendar/route.ts;app/organizacao/(dashboard)/padel/PadelHubClient.tsx;app/organizacao/(dashboard)/reservas/page.tsx
PadelClubCourt,bookings,padel_club_courts,,true,true,false,121,10,0,0,app/api/admin/payouts/list/route.ts;app/api/cron/bookings/cleanup/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;app/api/me/reservas/[id]/cancel/route.ts
PadelClubStaff,env,padel_club_staff,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
PadelClubStaff,id,padel_club_staff,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
PadelClubStaff,padelClubId,padel_club_staff,padel_club_id,false,true,true,160,50,12,0,app/api/organizacao/events/create/route.ts;app/api/organizacao/events/list/route.ts;app/api/organizacao/padel/analytics/route.ts;app/api/organizacao/padel/courts/route.ts;app/api/organizacao/padel/exports/analytics/route.ts
PadelClubStaff,userId,padel_club_staff,user_id,false,true,true,2519,468,185,44,app/[username]/FollowClient.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/actions.ts
PadelClubStaff,email,padel_club_staff,email,false,true,true,1102,55,10,12,app/[username]/padel/page.tsx;app/[username]/page.tsx;app/admin/components/AdminLayout.tsx;app/admin/config/platform-email/page.tsx;app/admin/infra/InfraClient.tsx
PadelClubStaff,role,padel_club_staff,role,false,true,true,796,48,35,53,app/admin/organizacoes/actions.ts;app/admin/organizacoes/page.tsx;app/admin/utilizadores/page.tsx;app/api/admin/eventos/update-status/route.ts;app/api/admin/ops/analytics-rollups/route.ts
PadelClubStaff,inheritToEvents,padel_club_staff,inherit_to_events,false,false,false,18,0,0,0,app/api/padel/clubs/[id]/staff/route.ts;app/organizacao/(dashboard)/eventos/novo/page.tsx;app/organizacao/(dashboard)/padel/PadelHubClient.tsx
PadelClubStaff,createdAt,padel_club_staff,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
PadelClubStaff,updatedAt,padel_club_staff,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
PadelClubStaff,isActive,padel_club_staff,is_active,false,true,true,662,127,13,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx;app/[username]/page.tsx
PadelClubStaff,deletedAt,padel_club_staff,deleted_at,false,true,true,83,35,9,3,app/admin/utilizadores/UsersTableClient.tsx;app/admin/utilizadores/page.tsx;app/api/admin/utilizadores/manage/route.ts;app/api/chat/conversations/[conversationId]/messages/route.ts;app/api/chat/conversations/[conversationId]/threads/[messageId]/route.ts
PadelClubStaff,club,padel_club_staff,,true,true,false,360,46,3,0,app/api/organizacao/club/finance/overview/route.ts;app/api/organizacao/events/create/route.ts;app/api/organizacao/padel/courts/route.ts;app/api/padel/calendar/auto-schedule/route.ts;app/api/padel/calendar/route.ts
PadelCategory,env,padel_categories,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
PadelCategory,id,padel_categories,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
PadelCategory,organizationId,padel_categories,organization_id,false,true,true,4240,888,238,82,app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
PadelCategory,label,padel_categories,label,false,true,true,3371,105,32,86,app/[username]/FollowClient.tsx;app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx
PadelCategory,genderRestriction,padel_categories,gender_restriction,false,false,false,93,10,0,0,app/api/organizacao/padel/mix/create/route.ts;app/api/padel/categories/my/route.ts;app/api/padel/event-categories/route.ts;app/api/padel/pairings/[id]/accept/route.ts;app/api/padel/pairings/[id]/checkout/route.ts
PadelCategory,minLevel,padel_categories,min_level,false,false,false,87,9,1,0,app/api/padel/categories/my/route.ts;app/api/padel/event-categories/route.ts;app/api/padel/pairings/[id]/accept/route.ts;app/api/padel/pairings/[id]/checkout/route.ts;app/api/padel/pairings/claim/[token]/route.ts
PadelCategory,maxLevel,padel_categories,max_level,false,false,false,84,8,1,0,app/api/padel/categories/my/route.ts;app/api/padel/event-categories/route.ts;app/api/padel/pairings/[id]/accept/route.ts;app/api/padel/pairings/[id]/checkout/route.ts;app/api/padel/pairings/claim/[token]/route.ts
PadelCategory,isDefault,padel_categories,is_default,false,true,true,88,19,12,0,app/[username]/loja/produto/[slug]/page.tsx;app/api/me/store/shipping/methods/[methodId]/route.ts;app/api/me/store/shipping/zones/[zoneId]/methods/route.ts;app/api/organizacao/loja/shipping/methods/[methodId]/route.ts;app/api/organizacao/loja/shipping/zones/[zoneId]/methods/route.ts
PadelCategory,isActive,padel_categories,is_active,false,true,true,662,127,13,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx;app/[username]/page.tsx
PadelCategory,season,padel_categories,season,false,true,true,55,1,0,0,app/api/padel/categories/my/route.ts;app/api/padel/rulesets/route.ts;app/api/padel/tournaments/config/route.ts;app/organizacao/(dashboard)/eventos/novo/page.tsx;app/organizacao/(dashboard)/padel/PadelHubClient.tsx
PadelCategory,year,padel_categories,year,false,true,true,184,2,0,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
PadelCategory,createdAt,padel_categories,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
PadelCategory,updatedAt,padel_categories,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
PadelCategory,organization,padel_categories,,true,true,false,2790,541,123,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/descargas/page.tsx
PadelCategory,matchSlots,padel_categories,,true,false,false,3,1,0,0,app/api/admin/eventos/purge/route.ts;app/api/padel/calendar/route.ts;app/api/padel/categories/my/route.ts
PadelCategory,pairings,padel_categories,,true,false,false,247,18,2,0,app/api/admin/eventos/purge/route.ts;app/api/admin/payouts/list/route.ts;app/api/cron/padel/expire/route.ts;app/api/cron/padel/split-reminders/route.ts;app/api/internal/ops/padel/integrity/route.ts
PadelCategory,tournamentConfigs,padel_categories,,true,false,false,1,0,0,0,app/api/padel/categories/my/route.ts
PadelCategory,tournamentEntries,padel_categories,,true,true,false,3,1,0,0,app/api/livehub/[slug]/route.ts;app/api/padel/categories/my/route.ts
PadelCategory,eventLinks,padel_categories,,true,false,false,1,0,0,0,app/api/padel/categories/my/route.ts
PadelCategory,waitlistEntries,padel_categories,,true,false,false,1,0,0,0,app/api/padel/categories/my/route.ts
PadelCategory,padelTeams,padel_categories,,true,true,false,0,0,0,0,
PadelCategory,padelTeamEntries,padel_categories,,true,true,false,0,0,0,0,
PadelEventCategoryLink,env,padel_event_category_links,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
PadelEventCategoryLink,id,padel_event_category_links,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
PadelEventCategoryLink,eventId,padel_event_category_links,event_id,false,true,true,2760,623,232,118,app/[username]/padel/page.tsx;app/[username]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
PadelEventCategoryLink,padelCategoryId,padel_event_category_links,padel_category_id,false,false,false,142,24,3,0,app/api/organizacao/events/create/route.ts;app/api/organizacao/padel/analytics/route.ts;app/api/organizacao/padel/exports/analytics/route.ts;app/api/organizacao/padel/imports/inscritos/route.ts;app/api/organizacao/padel/mix/create/route.ts
PadelEventCategoryLink,format,padel_event_category_links,,true,true,false,481,28,6,0,app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/padel/page.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx
PadelEventCategoryLink,capacityTeams,padel_event_category_links,capacity_teams,false,false,false,94,5,1,0,app/api/organizacao/events/create/route.ts;app/api/organizacao/events/list/route.ts;app/api/organizacao/marketing/overview/route.ts;app/api/organizacao/padel/imports/inscritos/route.ts;app/api/organizacao/padel/mix/create/route.ts
PadelEventCategoryLink,capacityPlayers,padel_event_category_links,capacity_players,false,false,false,55,4,0,0,app/api/organizacao/events/list/route.ts;app/api/organizacao/marketing/overview/route.ts;app/api/organizacao/padel/imports/inscritos/route.ts;app/api/padel/event-categories/route.ts;app/organizacao/(dashboard)/eventos/EventEditClient.tsx
PadelEventCategoryLink,pricePerPlayerCents,padel_event_category_links,price_per_player_cents,false,false,false,24,6,0,0,app/api/organizacao/events/create/route.ts;app/api/padel/pairings/[id]/checkout/route.ts;app/api/padel/pairings/claim/[token]/route.ts;app/api/padel/pairings/invite-status/route.ts;app/api/padel/pairings/route.ts
PadelEventCategoryLink,currency,padel_event_category_links,currency,false,true,true,1075,27,1,7,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/page.tsx
PadelEventCategoryLink,liveStreamUrl,padel_event_category_links,live_stream_url,false,true,true,66,0,0,1,app/api/livehub/[slug]/route.ts;app/api/organizacao/events/update/route.ts;app/api/padel/event-categories/route.ts;app/eventos/[slug]/EventLiveClient.tsx;app/eventos/[slug]/jogos/[matchId]/page.tsx
PadelEventCategoryLink,isEnabled,padel_event_category_links,is_enabled,false,false,false,63,17,1,0,app/api/organizacao/events/create/route.ts;app/api/organizacao/events/list/route.ts;app/api/organizacao/marketing/overview/route.ts;app/api/organizacao/padel/imports/inscritos/route.ts;app/api/organizacao/padel/mix/create/route.ts
PadelEventCategoryLink,isHidden,padel_event_category_links,is_hidden,false,false,false,22,0,0,0,app/api/padel/event-categories/route.ts;app/organizacao/(dashboard)/eventos/EventEditClient.tsx
PadelEventCategoryLink,createdAt,padel_event_category_links,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
PadelEventCategoryLink,updatedAt,padel_event_category_links,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
PadelEventCategoryLink,event,padel_event_category_links,,true,true,false,4082,544,76,0,app/[username]/padel/page.tsx;app/[username]/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx;app/admin/page.tsx
PadelEventCategoryLink,category,padel_event_category_links,,true,true,false,488,45,5,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx;app/[username]/page.tsx
PadelEventCategoryLink,ticketTypes,padel_event_category_links,,true,true,false,190,15,0,0,app/[username]/page.tsx;app/api/eventos/[slug]/public/route.ts;app/api/eventos/list/route.ts;app/api/internal/worker/operations/route.ts;app/api/organizacao/events/create/route.ts
PadelRuleSet,env,padel_rule_sets,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
PadelRuleSet,id,padel_rule_sets,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
PadelRuleSet,organizationId,padel_rule_sets,organization_id,false,true,true,4240,888,238,82,app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
PadelRuleSet,name,padel_rule_sets,name,false,true,true,0,0,0,26,app/admin/infra/InfraClient.tsx;app/api/auth/me/route.ts;app/api/padel/rulesets/route.ts;app/api/padel/teams/route.ts;app/api/store/checkout/prefill/route.ts
PadelRuleSet,tieBreakRules,padel_rule_sets,tie_break_rules,false,true,true,77,2,0,0,app/api/livehub/[slug]/route.ts;app/api/organizacao/tournaments/[id]/live/route.ts;app/api/organizacao/tournaments/[id]/structure/route.ts;app/api/padel/live/route.ts;app/api/padel/rulesets/route.ts
PadelRuleSet,pointsTable,padel_rule_sets,points_table,false,true,true,49,1,0,0,app/api/livehub/[slug]/route.ts;app/api/padel/live/route.ts;app/api/padel/rankings/route.ts;app/api/padel/rulesets/route.ts;app/api/padel/standings/route.ts
