api_route,api_file,api_type,ui_status,ui_file_count,ui_files
/api/store/recommendations,app/api/store/recommendations/route.ts,public,covered,2,components/storefront/StorefrontCartClient.tsx; components/storefront/StorefrontCartOverlay.tsx
/api/store/shipping/methods,app/api/store/shipping/methods/route.ts,public,covered,1,components/storefront/StorefrontCheckoutClient.tsx
/api/store/shipping/quote,app/api/store/shipping/quote/route.ts,public,orphan,0,
/api/stripe/webhook,app/api/stripe/webhook/route.ts,webhook,exempt,0,
/api/tickets/resale/cancel,app/api/tickets/resale/cancel/route.ts,public,orphan,0,
/api/tickets/resale/list,app/api/tickets/resale/list/route.ts,public,orphan,0,
/api/tournaments/[id],app/api/tournaments/[id]/route.ts,public,orphan,0,
/api/tournaments/[id]/live,app/api/tournaments/[id]/live/route.ts,public,orphan,0,
/api/tournaments/[id]/monitor,app/api/tournaments/[id]/monitor/route.ts,public,orphan,0,
/api/tournaments/[id]/structure,app/api/tournaments/[id]/structure/route.ts,public,orphan,0,
/api/tournaments/list,app/api/tournaments/list/route.ts,public,orphan,0,
/api/upload,app/api/upload/route.ts,public,covered,10,app/components/profile/ProfileHeader.tsx; app/organizacao/(dashboard)/eventos/EventEditClient.tsx; app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/organizacao/(dashboard)/eventos/novo/page.tsx; app/organizacao/(dashboard)/reservas/[id]/page.tsx; app/organizacao/(dashboard)/tournaments/[id]/live/page.tsx; app/organizacao/(dashboard)/treinadores/page.tsx; app/organizacao/OrganizationPublicProfilePanel.tsx; components/store/StoreProductImagesPanel.tsx; components/store/StoreProductsPanel.tsx
/api/username/check,app/api/username/check/route.ts,public,covered,5,app/components/autenticação/AuthModal.tsx; app/components/checkout/AuthWall.tsx; app/onboarding/perfil/page.tsx; app/organizacao/organizations/OrganizationsHubClient.tsx; components/organization/BecomeOrganizationForm.tsx
/api/users/search,app/api/users/search/route.ts,public,covered,4,app/components/Navbar.tsx; app/components/checkout/Step1Bilhete.tsx; app/organizacao/(dashboard)/tournaments/[id]/live/page.tsx; app/social/page.tsx
/api/webhooks/stripe,app/api/webhooks/stripe/route.ts,webhook,exempt,0,
/api/widgets/padel/bracket,app/api/widgets/padel/bracket/route.ts,public,orphan,0,
/api/widgets/padel/calendar,app/api/widgets/padel/calendar/route.ts,public,covered,1,app/widgets/padel/calendar/page.tsx
/api/widgets/padel/next,app/api/widgets/padel/next/route.ts,public,orphan,0,
/api/widgets/padel/standings,app/api/widgets/padel/standings/route.ts,public,orphan,0,
